association_identity_teacher_only,partition,event,observations,distinct_traversals,full_visibility_rows,star_variants,canonical_exit_count
4401,fit,geometry_transition,2,2,2,1,2
4402,fit,turn,3,2,3,1,2
4403,fit,geometry_transition,2,2,2,1,2
4404,fit,geometry_transition,3,2,3,1,2
4405,fit,geometry_transition,1,1,1,1,2
4406,fit,turn,5,2,5,1,2
4407,fit,turn,4,2,4,1,2
4408,fit,geometry_transition,2,2,2,1,2
4409,fit,turn,7,2,7,1,2
4410,fit,turn,4,2,4,1,2
4411,fit,geometry_transition,3,2,3,1,2
4412,fit,geometry_transition,3,2,3,1,2
4413,fit,geometry_transition,12,2,12,1,2
4414,fit,geometry_transition,1,1,1,1,2
4415,fit,geometry_transition,1,1,1,1,2
4416,fit,geometry_transition,2,2,2,1,2
4417,fit,geometry_transition,9,2,9,1,2
4418,fit,geometry_transition,6,2,6,1,2
4419,fit,geometry_transition,2,2,2,1,2
4420,fit,geometry_transition,1,1,1,1,2
4421,fit,geometry_transition,6,2,6,1,2
4422,fit,geometry_transition,2,2,2,1,2
4423,fit,geometry_transition,1,1,1,1,2
4424,fit,geometry_transition,1,1,1,1,2
4425,fit,geometry_transition,11,2,11,1,2
4426,fit,geometry_transition,3,2,3,1,2
4427,fit,geometry_transition,14,2,14,1,2
4428,fit,geometry_transition,8,2,8,1,2
4429,fit,geometry_transition,3,2,3,1,2
4430,fit,geometry_transition,4,2,4,1,2
4431,fit,geometry_transition,9,2,9,1,2
4432,fit,geometry_transition,1,1,1,1,2
4433,fit,geometry_transition,2,2,2,1,2
4434,fit,turn,4,2,4,1,2
4435,fit,geometry_transition,2,2,2,1,2
4436,fit,geometry_transition,6,2,6,1,2
4437,fit,geometry_transition,5,2,5,1,2
4438,fit,geometry_transition,1,1,1,1,2
4439,fit,geometry_transition,1,1,1,1,2
4440,fit,geometry_transition,2,2,2,1,2
4441,fit,geometry_transition,3,2,3,1,2
4442,fit,geometry_transition,3,1,3,1,2
4443,fit,geometry_transition,3,2,3,1,2
4444,fit,geometry_transition,2,2,2,1,2
4445,fit,geometry_transition,4,2,4,1,2
4446,fit,geometry_transition,7,2,7,1,2
4447,fit,geometry_transition,1,1,1,1,2
4448,fit,geometry_transition,6,2,6,1,2
4449,fit,geometry_transition,4,2,4,1,2
4450,fit,junction,50,6,50,1,3
4451,fit,junction,41,6,41,1,3
4452,fit,junction,49,6,49,1,3
4453,fit,junction,42,6,42,1,3
4454,fit,terminal,17,2,17,1,1
4455,fit,junction,48,6,48,1,3
4456,fit,terminal,17,2,17,1,1
4457,fit,junction,50,8,50,1,4
4458,fit,terminal,10,2,10,1,1
4459,fit,terminal,17,2,17,1,1
4460,fit,terminal,8,2,8,1,1
4461,fit,junction,51,6,51,1,3
4462,fit,junction,49,6,49,1,3
4463,fit,junction,51,6,51,1,3
4464,fit,junction,51,6,51,1,3
4465,fit,terminal,3,1,3,1,1
4466,fit,junction,43,6,31,1,3
4467,fit,terminal,14,2,14,1,1
4468,fit,junction,49,6,49,1,3
4469,fit,terminal,12,2,12,1,1
4470,fit,terminal,17,2,17,1,1
4471,fit,geometry_transition,1,1,1,1,2
4472,fit,geometry_transition,1,1,1,1,2
4473,fit,geometry_transition,2,1,2,1,2
4474,fit,geometry_transition,9,2,9,1,2
4475,fit,geometry_transition,8,2,8,1,2
4476,fit,geometry_transition,2,1,2,1,2
4477,fit,geometry_transition,4,2,4,1,2
4478,fit,geometry_transition,3,2,3,1,2
4479,fit,geometry_transition,9,2,9,1,2
4480,fit,geometry_transition,4,2,4,1,2
4481,fit,geometry_transition,16,2,16,1,2
4482,fit,geometry_transition,7,2,7,1,2
4483,fit,geometry_transition,1,1,1,1,2
4484,fit,geometry_transition,9,2,9,1,2
4485,fit,geometry_transition,11,2,11,1,2
4486,fit,geometry_transition,3,1,3,1,2
4487,fit,geometry_transition,4,2,4,1,2
4488,fit,geometry_transition,3,2,3,1,2
4489,fit,geometry_transition,7,2,7,1,2
4490,fit,geometry_transition,8,2,8,1,2
4491,fit,geometry_transition,6,2,6,1,2
4492,fit,geometry_transition,1,1,1,1,2
4493,fit,geometry_transition,1,1,1,1,2
4494,fit,geometry_transition,3,2,3,1,2
4495,fit,geometry_transition,3,2,3,1,2
4496,fit,geometry_transition,6,2,6,1,2
4497,fit,geometry_transition,11,2,11,1,2
4498,fit,geometry_transition,8,2,8,1,2
4499,fit,geometry_transition,21,2,21,1,2
4500,fit,geometry_transition,3,2,3,1,2
4501,fit,geometry_transition,2,2,2,1,2
4502,fit,geometry_transition,9,2,9,1,2
4503,fit,geometry_transition,10,2,10,1,2
4504,fit,geometry_transition,4,2,4,1,2
4505,fit,geometry_transition,6,2,6,1,2
4506,fit,geometry_transition,1,1,1,1,2
4507,fit,geometry_transition,2,2,2,1,2
4508,fit,geometry_transition,12,2,12,1,2
4509,fit,geometry_transition,18,2,18,1,2
4510,fit,geometry_transition,7,2,7,1,2
4511,fit,geometry_transition,10,2,10,1,2
4512,fit,geometry_transition,12,2,12,1,2
4513,fit,geometry_transition,15,2,15,1,2
4514,fit,geometry_transition,9,2,9,1,2
4515,fit,geometry_transition,11,2,11,1,2
4516,fit,geometry_transition,8,2,8,1,2
4517,fit,geometry_transition,8,2,8,1,2
4518,fit,geometry_transition,6,2,6,1,2
4519,fit,geometry_transition,1,1,1,1,2
4520,fit,geometry_transition,4,2,4,1,2
4521,fit,geometry_transition,6,2,6,1,2
4522,fit,geometry_transition,5,2,5,1,2
4523,fit,geometry_transition,6,2,6,1,2
4524,fit,geometry_transition,13,2,13,1,2
4525,fit,geometry_transition,3,2,3,1,2
4526,fit,geometry_transition,7,2,7,1,2
4527,fit,geometry_transition,11,2,11,1,2
4528,fit,geometry_transition,1,1,1,1,2
4529,fit,geometry_transition,12,2,12,1,2
4530,fit,geometry_transition,1,1,1,1,2
4531,fit,geometry_transition,5,2,5,1,2
4532,fit,geometry_transition,1,1,1,1,2
4533,fit,geometry_transition,4,2,4,1,2
4534,fit,geometry_transition,2,1,2,1,2
4535,fit,geometry_transition,5,2,5,1,2
4536,fit,geometry_transition,9,2,9,1,2
4537,fit,geometry_transition,9,2,9,1,2
4538,fit,geometry_transition,5,2,5,1,2
4539,fit,geometry_transition,5,2,5,1,2
4540,fit,geometry_transition,3,2,3,1,2
4541,fit,geometry_transition,6,2,6,1,2
4542,fit,geometry_transition,6,2,6,1,2
4543,fit,geometry_transition,8,2,8,1,2
4544,fit,geometry_transition,7,2,7,1,2
4545,fit,geometry_transition,7,2,7,1,2
4546,fit,geometry_transition,8,2,8,1,2
4547,fit,geometry_transition,8,2,8,1,2
4548,fit,terminal,15,2,15,1,1
4549,fit,junction,43,6,43,1,3
4550,fit,junction,42,6,42,1,3
4551,fit,terminal,15,2,15,1,1
4552,fit,junction,48,6,48,1,3
4553,fit,junction,24,6,24,1,3
4554,fit,terminal,17,2,17,1,1
4555,fit,terminal,10,2,10,1,1
4556,fit,junction,44,6,44,1,3
4557,fit,junction,51,6,51,1,3
4558,fit,junction,51,6,51,1,3
4559,fit,junction,51,6,51,1,3
4560,fit,terminal,17,2,17,1,1
4561,fit,junction,46,6,46,1,3
4562,fit,terminal,14,2,14,1,1
4563,fit,junction,44,6,44,1,3
4564,fit,terminal,15,2,15,1,1
4565,fit,terminal,12,2,12,1,1
4566,fit,junction,43,6,43,1,3
4567,fit,terminal,17,2,17,1,1
4568,fit,junction,62,8,62,1,4
4569,fit,geometry_transition,4,2,4,1,2
4570,fit,turn,7,2,7,1,2
4571,fit,turn,13,2,13,1,2
4572,fit,turn,5,2,5,1,2
4573,fit,geometry_transition,1,1,1,1,2
4574,fit,turn,3,2,3,1,2
4575,fit,turn,5,2,5,1,2
4576,fit,turn,2,2,2,1,2
4577,fit,geometry_transition,5,2,5,1,2
4578,fit,geometry_transition,3,1,3,1,2
4579,fit,turn,1,1,1,1,2
4580,fit,turn,5,2,5,1,2
4581,fit,geometry_transition,4,2,4,1,2
4582,fit,geometry_transition,7,2,7,1,2
4583,fit,geometry_transition,1,1,1,1,2
4584,fit,geometry_transition,6,2,6,1,2
4585,fit,geometry_transition,4,2,4,1,2
4586,fit,turn,13,2,13,1,2
4587,fit,turn,6,2,6,1,2
4588,fit,geometry_transition,8,2,8,1,2
4589,fit,geometry_transition,4,2,4,1,2
4590,fit,turn,1,1,1,1,2
4591,fit,geometry_transition,10,2,10,1,2
4592,fit,geometry_transition,5,2,5,1,2
4593,fit,turn,10,2,10,1,2
4594,fit,geometry_transition,3,2,3,1,2
4595,fit,turn,15,2,15,1,2
4596,fit,geometry_transition,8,2,8,1,2
4597,fit,turn,4,2,4,1,2
4598,fit,turn,9,2,9,1,2
4599,fit,turn,1,1,1,1,2
4600,fit,geometry_transition,3,2,3,1,2
4601,fit,geometry_transition,1,1,1,1,2
4602,fit,turn,6,2,6,1,2
4603,fit,geometry_transition,5,2,5,1,2
4604,fit,geometry_transition,2,2,2,1,2
4605,fit,turn,5,2,5,1,2
4606,fit,turn,6,2,6,1,2
4607,fit,geometry_transition,1,1,1,1,2
4608,fit,geometry_transition,8,2,8,1,2
4609,fit,turn,1,1,1,1,2
4610,fit,geometry_transition,3,2,3,1,2
4611,fit,geometry_transition,2,2,2,1,2
4612,fit,geometry_transition,4,2,4,1,2
4613,fit,geometry_transition,2,2,2,1,2
4614,fit,turn,4,2,4,1,2
4615,fit,geometry_transition,2,2,2,1,2
4616,fit,geometry_transition,4,2,4,1,2
4617,fit,geometry_transition,1,1,1,1,2
4618,fit,geometry_transition,6,2,6,1,2
4619,fit,geometry_transition,10,2,10,1,2
4620,fit,geometry_transition,4,2,4,1,2
4621,fit,geometry_transition,4,2,4,1,2
4622,fit,geometry_transition,8,2,8,1,2
4623,fit,geometry_transition,10,2,10,1,2
4624,fit,geometry_transition,3,1,3,1,2
4625,fit,geometry_transition,2,2,2,1,2
4626,fit,geometry_transition,1,1,1,1,2
4627,fit,geometry_transition,6,2,6,1,2
4628,fit,geometry_transition,3,2,3,1,2
4629,fit,geometry_transition,6,2,6,1,2
4630,fit,geometry_transition,5,2,5,1,2
4631,fit,geometry_transition,2,2,2,1,2
4632,fit,geometry_transition,6,2,6,1,2
4633,fit,geometry_transition,4,2,4,1,2
4634,fit,geometry_transition,4,2,4,1,2
4635,fit,geometry_transition,1,1,1,1,2
4636,fit,geometry_transition,3,2,3,1,2
4637,fit,geometry_transition,1,1,1,1,2
4638,fit,geometry_transition,4,2,4,1,2
4639,fit,geometry_transition,1,1,1,1,2
4640,fit,geometry_transition,4,2,4,1,2
4641,fit,geometry_transition,1,1,1,1,2
4642,fit,geometry_transition,2,2,2,1,2
4643,fit,geometry_transition,1,1,1,1,2
4644,fit,geometry_transition,4,2,4,1,2
4645,fit,geometry_transition,8,2,8,1,2
4646,fit,geometry_transition,1,1,1,1,2
4647,fit,geometry_transition,3,2,3,1,2
4648,fit,geometry_transition,1,1,1,1,2
4649,fit,geometry_transition,4,2,4,1,2
4650,fit,geometry_transition,1,1,1,1,2
4651,fit,geometry_transition,5,2,5,1,2
4652,fit,geometry_transition,2,2,2,1,2
4653,fit,geometry_transition,8,2,8,1,2
4654,fit,geometry_transition,10,2,10,1,2
4655,fit,geometry_transition,3,2,3,1,2
4656,fit,geometry_transition,10,2,10,1,2
4657,fit,geometry_transition,1,1,1,1,2
4658,fit,geometry_transition,2,2,2,1,2
4659,fit,geometry_transition,5,2,5,1,2
4660,fit,geometry_transition,1,1,1,1,2
4661,fit,geometry_transition,1,1,1,1,2
4662,fit,geometry_transition,3,2,3,1,2
4663,fit,turn,5,2,5,1,2
4664,fit,geometry_transition,4,2,4,1,2
4665,fit,terminal,14,2,14,1,1
4666,fit,junction,30,6,30,1,3
4667,fit,junction,42,6,42,1,3
4668,fit,terminal,6,2,6,1,1
4669,fit,junction,67,8,67,1,4
4670,fit,junction,34,6,34,1,3
4671,fit,terminal,17,2,17,1,1
4672,fit,terminal,16,2,16,1,1
4673,fit,junction,43,6,43,1,3
4674,fit,junction,50,6,50,1,3
4675,fit,terminal,17,2,17,1,1
4676,fit,junction,33,6,33,1,3
4677,fit,terminal,15,2,15,1,1
4678,fit,junction,49,6,49,1,3
4679,fit,terminal,7,2,7,1,1
4680,fit,junction,49,6,49,1,3
4681,fit,junction,50,6,50,1,3
4682,fit,junction,44,6,44,1,3
4683,fit,junction,50,6,50,1,3
4684,fit,terminal,15,2,15,1,1
4685,fit,terminal,14,2,14,1,1
4686,fit,geometry_transition,5,2,5,1,2
4687,fit,geometry_transition,6,2,6,1,2
4688,fit,turn,3,2,3,1,2
4689,fit,geometry_transition,1,1,1,1,2
4690,fit,geometry_transition,5,2,5,1,2
4691,fit,geometry_transition,10,2,10,1,2
4692,fit,geometry_transition,6,2,6,1,2
4693,fit,geometry_transition,1,1,1,1,2
4694,fit,geometry_transition,7,2,7,1,2
4695,fit,geometry_transition,5,2,5,1,2
4696,fit,turn,2,2,2,1,2
4697,fit,turn,7,2,7,1,2
4698,fit,geometry_transition,1,1,1,1,2
4699,fit,turn,2,2,2,1,2
4700,fit,geometry_transition,1,1,1,1,2
4701,fit,geometry_transition,1,1,1,1,2
4702,fit,turn,3,2,3,1,2
4703,fit,turn,4,2,4,1,2
4704,fit,turn,4,2,4,1,2
4705,fit,turn,3,2,3,1,2
4706,fit,geometry_transition,3,2,3,1,2
4707,fit,geometry_transition,6,2,6,1,2
4708,fit,turn,4,2,4,1,2
4709,fit,geometry_transition,6,2,6,1,2
4710,fit,geometry_transition,6,2,6,1,2
4711,fit,geometry_transition,4,2,4,1,2
4712,fit,turn,6,2,6,1,2
4713,fit,geometry_transition,2,2,2,1,2
4714,fit,geometry_transition,1,1,1,1,2
4715,fit,geometry_transition,4,2,4,1,2
4716,fit,geometry_transition,5,2,5,1,2
4717,fit,turn,2,2,2,1,2
4718,fit,geometry_transition,1,1,1,1,2
4719,fit,turn,6,2,6,1,2
4720,fit,geometry_transition,1,1,1,1,2
4721,fit,turn,14,2,14,1,2
4722,fit,geometry_transition,4,2,4,1,2
4723,fit,turn,2,2,2,1,2
4724,fit,geometry_transition,5,2,5,1,2
4725,fit,geometry_transition,3,2,3,1,2
4726,fit,geometry_transition,2,2,2,1,2
4727,fit,geometry_transition,7,2,7,1,2
4728,fit,geometry_transition,4,2,4,1,2
4729,fit,geometry_transition,7,2,7,1,2
4730,fit,turn,6,2,6,1,2
4731,fit,geometry_transition,5,2,5,1,2
4732,fit,geometry_transition,1,1,1,1,2
4733,fit,geometry_transition,4,2,4,1,2
4734,fit,geometry_transition,2,2,2,1,2
4735,fit,geometry_transition,8,2,8,1,2
4736,fit,turn,1,1,1,1,2
4737,fit,geometry_transition,7,2,7,1,2
4738,fit,geometry_transition,1,1,1,1,2
4739,fit,geometry_transition,2,2,2,1,2
4740,fit,geometry_transition,2,2,2,1,2
4741,fit,geometry_transition,3,2,3,1,2
4742,fit,geometry_transition,1,1,1,1,2
4743,fit,geometry_transition,8,2,8,1,2
4744,fit,geometry_transition,2,2,2,1,2
4745,fit,geometry_transition,1,1,1,1,2
4746,fit,geometry_transition,6,2,6,1,2
4747,fit,junction,50,6,50,1,3
4748,fit,terminal,10,2,10,1,1
4749,fit,junction,48,6,48,1,3
4750,fit,junction,51,6,51,1,3
4751,fit,terminal,17,2,17,1,1
4752,fit,junction,67,8,67,1,4
4753,fit,terminal,6,2,6,1,1
4754,fit,terminal,17,2,17,1,1
4755,fit,junction,51,6,51,1,3
4756,fit,terminal,14,2,14,1,1
4757,fit,junction,32,6,32,1,3
4758,fit,junction,51,6,51,1,3
4759,fit,terminal,16,2,16,1,1
4760,fit,junction,52,8,52,1,4
4761,fit,terminal,13,2,13,1,1
4762,fit,terminal,5,2,5,1,1
4763,fit,terminal,17,2,17,1,1
4764,fit,terminal,14,2,14,1,1
4765,fit,junction,51,6,51,1,3
4766,fit,junction,44,6,44,1,3
4767,fit,junction,49,6,49,1,3
4768,fit,terminal,7,2,7,1,1
4769,fit,junction,51,6,51,1,3
4770,fit,junction,50,6,50,1,3
4771,selection,geometry_transition,4,2,4,1,2
4772,selection,geometry_transition,4,2,4,1,2
4773,selection,geometry_transition,3,1,3,1,2
4774,selection,geometry_transition,1,1,1,1,2
4775,selection,geometry_transition,2,2,2,1,2
4776,selection,geometry_transition,2,2,2,1,2
4777,selection,geometry_transition,4,2,4,1,2
4778,selection,geometry_transition,5,2,5,1,2
4779,selection,geometry_transition,4,2,4,1,2
4780,selection,geometry_transition,5,2,5,1,2
4781,selection,geometry_transition,1,1,1,1,2
4782,selection,geometry_transition,2,1,2,1,2
4783,selection,geometry_transition,1,1,1,1,2
4784,selection,geometry_transition,1,1,1,1,2
4785,selection,geometry_transition,1,1,1,1,2
4786,selection,geometry_transition,1,1,1,1,2
4787,selection,geometry_transition,2,2,2,1,2
4788,selection,geometry_transition,8,2,8,1,2
4789,selection,geometry_transition,8,2,8,1,2
4790,selection,geometry_transition,8,2,8,1,2
4791,selection,geometry_transition,10,2,10,1,2
4792,selection,geometry_transition,2,2,2,1,2
4793,selection,geometry_transition,10,2,10,1,2
4794,selection,geometry_transition,1,1,1,1,2
4795,selection,geometry_transition,3,2,3,1,2
4796,selection,geometry_transition,1,1,1,1,2
4797,selection,geometry_transition,14,2,14,1,2
4798,selection,geometry_transition,19,2,19,1,2
4799,selection,geometry_transition,6,2,6,1,2
4800,selection,geometry_transition,1,1,1,1,2
4801,selection,geometry_transition,2,2,2,1,2
4802,selection,geometry_transition,8,2,8,1,2
4803,selection,geometry_transition,12,2,12,1,2
4804,selection,geometry_transition,11,2,11,1,2
4805,selection,geometry_transition,5,2,5,1,2
4806,selection,turn,5,2,5,1,2
4807,selection,geometry_transition,5,2,5,1,2
4808,selection,geometry_transition,21,2,21,1,2
4809,selection,geometry_transition,6,2,6,1,2
4810,selection,geometry_transition,13,2,13,1,2
4811,selection,geometry_transition,5,2,5,1,2
4812,selection,geometry_transition,1,1,1,1,2
4813,selection,geometry_transition,5,2,5,1,2
4814,selection,geometry_transition,9,2,9,1,2
4815,selection,geometry_transition,11,2,11,1,2
4816,selection,geometry_transition,2,1,2,1,2
4817,selection,geometry_transition,9,2,9,1,2
4818,selection,turn,6,2,6,1,2
4819,selection,turn,3,2,3,1,2
4820,selection,geometry_transition,20,2,20,1,2
4821,selection,geometry_transition,5,2,5,1,2
4822,selection,geometry_transition,1,1,1,1,2
4823,selection,geometry_transition,9,2,9,1,2
4824,selection,geometry_transition,3,2,3,1,2
4825,selection,geometry_transition,1,1,1,1,2
4826,selection,geometry_transition,4,2,4,1,2
4827,selection,geometry_transition,3,1,3,1,2
4828,selection,geometry_transition,11,2,11,1,2
4829,selection,turn,3,2,3,1,2
4830,selection,geometry_transition,6,2,6,1,2
4831,selection,turn,15,2,15,1,2
4832,selection,geometry_transition,2,2,2,1,2
4833,selection,geometry_transition,3,2,3,1,2
4834,selection,geometry_transition,1,1,1,1,2
4835,selection,turn,13,2,13,1,2
4836,selection,geometry_transition,4,2,4,1,2
4837,selection,geometry_transition,6,2,6,1,2
4838,selection,geometry_transition,4,2,4,1,2
4839,selection,geometry_transition,10,2,10,1,2
4840,selection,geometry_transition,6,2,6,1,2
4841,selection,junction,49,6,49,1,3
4842,selection,terminal,17,2,17,1,1
4843,selection,terminal,12,2,12,1,1
4844,selection,terminal,17,2,17,1,1
4845,selection,junction,51,6,51,1,3
4846,selection,junction,38,6,38,1,3
4847,selection,junction,51,6,51,1,3
4848,selection,junction,50,6,50,1,3
4849,selection,junction,51,6,51,1,3
4850,selection,junction,51,6,51,1,3
4851,selection,junction,49,6,49,1,3
4852,selection,terminal,17,2,17,1,1
4853,selection,junction,51,6,51,1,3
4854,selection,junction,51,6,51,1,3
4855,selection,terminal,17,2,17,1,1
4856,selection,terminal,17,2,17,1,1
4857,selection,junction,46,6,46,1,3
4858,selection,junction,49,6,49,1,3
4859,selection,terminal,17,2,17,1,1
4860,selection,terminal,17,2,17,1,1
4861,selection,junction,37,6,37,1,3
4862,selection,terminal,17,2,17,1,1
4863,selection,geometry_transition,12,2,12,1,2
4864,selection,geometry_transition,25,2,25,1,2
4865,selection,geometry_transition,2,2,2,1,2
4866,selection,geometry_transition,1,1,1,1,2
4867,selection,geometry_transition,9,2,9,1,2
4868,selection,geometry_transition,4,2,4,1,2
4869,selection,geometry_transition,4,2,4,1,2
4870,selection,geometry_transition,1,1,1,1,2
4871,selection,geometry_transition,1,1,1,1,2
4872,selection,geometry_transition,9,2,9,1,2
4873,selection,geometry_transition,1,1,1,1,2
4874,selection,geometry_transition,14,2,14,1,2
4875,selection,geometry_transition,2,2,2,1,2
4876,selection,geometry_transition,3,2,3,1,2
4877,selection,geometry_transition,1,1,1,1,2
4878,selection,geometry_transition,9,2,9,1,2
4879,selection,geometry_transition,5,2,5,1,2
4880,selection,geometry_transition,1,1,1,1,2
4881,selection,geometry_transition,1,1,1,1,2
4882,selection,geometry_transition,1,1,1,1,2
4883,selection,geometry_transition,2,1,2,1,2
4884,selection,geometry_transition,5,2,5,1,2
4885,selection,geometry_transition,2,2,2,1,2
4886,selection,geometry_transition,5,2,5,1,2
4887,selection,geometry_transition,1,1,1,1,2
4888,selection,geometry_transition,2,2,2,1,2
4889,selection,geometry_transition,16,2,16,1,2
4890,selection,geometry_transition,10,2,10,1,2
4891,selection,geometry_transition,6,2,6,1,2
4892,selection,geometry_transition,3,2,3,1,2
4893,selection,geometry_transition,5,2,5,1,2
4894,selection,geometry_transition,6,2,6,1,2
4895,selection,geometry_transition,26,2,26,1,2
4896,selection,geometry_transition,1,1,1,1,2
4897,selection,geometry_transition,13,2,13,1,2
4898,selection,geometry_transition,8,2,8,1,2
4899,selection,turn,5,2,5,1,2
4900,selection,geometry_transition,12,2,12,1,2
4901,selection,turn,10,2,10,1,2
4902,selection,geometry_transition,6,2,6,1,2
4903,selection,geometry_transition,1,1,1,1,2
4904,selection,geometry_transition,5,2,5,1,2
4905,selection,geometry_transition,8,2,8,1,2
4906,selection,geometry_transition,4,2,4,1,2
4907,selection,geometry_transition,9,2,9,1,2
4908,selection,geometry_transition,2,2,2,1,2
4909,selection,geometry_transition,8,2,8,1,2
4910,selection,geometry_transition,12,2,12,1,2
4911,selection,geometry_transition,7,2,7,1,2
4912,selection,geometry_transition,1,1,1,1,2
4913,selection,geometry_transition,7,2,7,1,2
4914,selection,geometry_transition,12,2,12,1,2
4915,selection,geometry_transition,3,2,3,1,2
4916,selection,geometry_transition,9,2,9,1,2
4917,selection,turn,2,2,2,1,2
4918,selection,geometry_transition,17,2,17,1,2
4919,selection,turn,4,2,4,1,2
4920,selection,geometry_transition,10,2,10,1,2
4921,selection,geometry_transition,5,2,5,1,2
4922,selection,geometry_transition,3,2,3,1,2
4923,selection,geometry_transition,6,2,6,1,2
4924,selection,geometry_transition,1,1,1,1,2
4925,selection,geometry_transition,1,1,1,1,2
4926,selection,geometry_transition,8,2,8,1,2
4927,selection,geometry_transition,4,2,4,1,2
4928,selection,geometry_transition,10,2,10,1,2
4929,selection,geometry_transition,2,2,2,1,2
4930,selection,geometry_transition,9,2,9,1,2
4931,selection,geometry_transition,12,2,12,1,2
4932,selection,geometry_transition,21,2,21,1,2
4933,selection,geometry_transition,13,2,13,1,2
4934,selection,geometry_transition,3,2,3,1,2
4935,selection,geometry_transition,2,2,2,1,2
4936,selection,geometry_transition,8,2,8,1,2
4937,selection,geometry_transition,3,1,3,1,2
4938,selection,geometry_transition,13,2,13,1,2
4939,selection,geometry_transition,3,2,3,1,2
4940,selection,geometry_transition,1,1,1,1,2
4941,selection,geometry_transition,7,2,7,1,2
4942,selection,geometry_transition,6,2,6,1,2
4943,selection,geometry_transition,17,2,17,1,2
4944,selection,geometry_transition,1,1,1,1,2
4945,selection,geometry_transition,4,2,4,1,2
4946,selection,geometry_transition,5,2,5,1,2
4947,selection,geometry_transition,3,2,3,1,2
4948,selection,geometry_transition,2,2,2,1,2
4949,selection,geometry_transition,15,2,15,1,2
4950,selection,geometry_transition,16,2,16,1,2
4951,selection,geometry_transition,8,2,8,1,2
4952,selection,geometry_transition,6,2,6,1,2
4953,selection,geometry_transition,2,2,2,1,2
4954,selection,geometry_transition,2,2,2,1,2
4955,selection,turn,5,2,5,1,2
4956,selection,turn,6,2,6,1,2
4957,selection,turn,6,2,6,1,2
4958,selection,geometry_transition,1,1,1,1,2
4959,selection,geometry_transition,11,2,11,1,2
4960,selection,geometry_transition,1,1,1,1,2
4961,selection,geometry_transition,4,2,4,1,2
4962,selection,geometry_transition,2,2,2,1,2
4963,selection,turn,10,2,10,1,2
4964,selection,turn,12,2,12,1,2
4965,selection,geometry_transition,1,1,1,1,2
4966,selection,geometry_transition,13,2,13,1,2
4967,selection,geometry_transition,17,2,17,1,2
4968,selection,geometry_transition,4,2,4,1,2
4969,selection,geometry_transition,3,2,3,1,2
4970,selection,geometry_transition,4,2,4,1,2
4971,selection,geometry_transition,8,2,8,1,2
4972,selection,geometry_transition,2,2,2,1,2
4973,selection,geometry_transition,16,2,16,1,2
4974,selection,geometry_transition,4,2,4,1,2
4975,selection,geometry_transition,17,2,17,1,2
4976,selection,turn,8,2,8,1,2
4977,selection,geometry_transition,1,1,1,1,2
4978,selection,turn,10,2,10,1,2
4979,selection,geometry_transition,10,2,10,1,2
4980,selection,geometry_transition,4,2,4,1,2
4981,selection,terminal,17,2,17,1,1
4982,selection,junction,50,6,38,1,3
4983,selection,junction,41,6,41,1,3
4984,selection,junction,51,6,51,1,3
4985,selection,terminal,8,2,8,1,1
4986,selection,junction,51,6,51,1,3
4987,selection,terminal,17,2,17,1,1
4988,selection,terminal,9,2,9,1,1
4989,selection,junction,51,6,51,1,3
4990,selection,junction,51,6,51,1,3
4991,selection,junction,51,6,51,1,3
4992,selection,junction,51,6,51,1,3
4993,selection,junction,51,6,51,1,3
4994,selection,terminal,17,2,17,1,1
4995,selection,junction,51,6,51,1,3
4996,selection,terminal,16,2,16,1,1
4997,selection,terminal,10,2,10,1,1
4998,selection,junction,51,6,51,1,3
4999,selection,terminal,16,2,16,1,1
5000,selection,junction,30,6,30,1,3
5001,selection,junction,45,6,45,1,3
5002,selection,junction,49,6,44,1,3
5003,selection,terminal,17,2,17,1,1
5004,selection,terminal,17,2,17,1,1
