event,probability_threshold,consensus_votes,stable_frames,release_frames,c07_precision,c07_recall,c07_f1,c07_predicted_commits
2,0.8,2,3,5,0.0,0.0,0.0,0
2,0.8,2,3,8,0.0,0.0,0.0,0
2,0.8,3,1,2,0.926829268292683,0.6495726495726496,0.763819095477387,82
2,0.8,3,1,3,0.926829268292683,0.6495726495726496,0.763819095477387,82
2,0.8,3,1,5,0.926829268292683,0.6495726495726496,0.763819095477387,82
2,0.8,3,1,8,0.926829268292683,0.6495726495726496,0.763819095477387,82
2,0.8,3,2,2,0.0,0.0,0.0,0
2,0.8,3,2,3,0.0,0.0,0.0,0
2,0.8,3,2,5,0.0,0.0,0.0,0
2,0.8,3,2,8,0.0,0.0,0.0,0
2,0.8,3,3,2,0.0,0.0,0.0,0
2,0.8,3,3,3,0.0,0.0,0.0,0
2,0.8,3,3,5,0.0,0.0,0.0,0
2,0.8,3,3,8,0.0,0.0,0.0,0
2,0.85,2,1,2,0.9405940594059405,0.811965811965812,0.8715596330275229,101
2,0.85,2,1,3,0.9405940594059405,0.811965811965812,0.8715596330275229,101
2,0.85,2,1,5,0.9405940594059405,0.811965811965812,0.8715596330275229,101
2,0.85,2,1,8,0.9405940594059405,0.811965811965812,0.8715596330275229,101
2,0.85,2,2,2,0.0,0.0,0.0,0
2,0.85,2,2,3,0.0,0.0,0.0,0
2,0.85,2,2,5,0.0,0.0,0.0,0
2,0.85,2,2,8,0.0,0.0,0.0,0
2,0.85,2,3,2,0.0,0.0,0.0,0
2,0.85,2,3,3,0.0,0.0,0.0,0
2,0.85,2,3,5,0.0,0.0,0.0,0
2,0.85,2,3,8,0.0,0.0,0.0,0
2,0.85,3,1,2,0.9382716049382716,0.6495726495726496,0.7676767676767675,81
