parent_id,traversal_id,sequence_index,identity,traversal_arc_m,emission_arc_m,boundary_traversal_arc_m,metres_before_confirmation,metres_after_boundary,before_closed_confirmation,at_closed_confirmation,boundary_inside_five_frame_history
S10_3d_complex_C02,S10_3d_complex_C02:edge_0085:d0,14,S10_3d_complex_C02:edge_0085:geometry_change_point:000,18.0,19.0,11.5,1.0,6.5,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0085:d0,15,S10_3d_complex_C02:edge_0085:geometry_change_point:000,19.0,19.0,11.5,0.0,7.5,False,True,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0085:d1,13,S10_3d_complex_C02:edge_0085:geometry_change_point:000,17.0,23.0,15.0,6.0,2.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0085:d1,14,S10_3d_complex_C02:edge_0085:geometry_change_point:000,18.0,23.0,15.0,5.0,3.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0085:d1,15,S10_3d_complex_C02:edge_0085:geometry_change_point:000,19.0,23.0,15.0,4.0,4.0,True,False,True
S10_3d_complex_C02,S10_3d_complex_C02:edge_0085:d1,16,S10_3d_complex_C02:edge_0085:geometry_change_point:000,20.0,23.0,15.0,3.0,5.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0085:d1,17,S10_3d_complex_C02:edge_0085:geometry_change_point:000,21.0,23.0,15.0,2.0,6.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0085:d1,18,S10_3d_complex_C02:edge_0085:geometry_change_point:000,22.0,23.0,15.0,1.0,7.0,True,False,False
S10_3d_complex_C02,S10_3d_complex_C02:edge_0085:d1,19,S10_3d_complex_C02:edge_0085:geometry_change_point:000,23.0,23.0,15.0,0.0,8.0,False,True,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0075:d0,15,S10_3d_complex_C04:edge_0075:geometry_change_point:000,19.0,26.0,17.5,7.0,1.5,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0075:d0,16,S10_3d_complex_C04:edge_0075:geometry_change_point:000,20.0,26.0,17.5,6.0,2.5,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0075:d0,17,S10_3d_complex_C04:edge_0075:geometry_change_point:000,21.0,26.0,17.5,5.0,3.5,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0075:d0,18,S10_3d_complex_C04:edge_0075:geometry_change_point:000,22.0,26.0,17.5,4.0,4.5,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0075:d0,19,S10_3d_complex_C04:edge_0075:geometry_change_point:000,23.0,26.0,17.5,3.0,5.5,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0075:d0,20,S10_3d_complex_C04:edge_0075:geometry_change_point:000,24.0,26.0,17.5,2.0,6.5,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0075:d0,21,S10_3d_complex_C04:edge_0075:geometry_change_point:000,25.0,26.0,17.5,1.0,7.5,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0075:d0,22,S10_3d_complex_C04:edge_0075:geometry_change_point:000,26.0,26.0,17.5,0.0,8.5,False,True,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0075:d1,10,S10_3d_complex_C04:edge_0075:geometry_change_point:000,14.0,20.0,12.0,6.0,2.0,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0075:d1,11,S10_3d_complex_C04:edge_0075:geometry_change_point:000,15.0,20.0,12.0,5.0,3.0,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0075:d1,12,S10_3d_complex_C04:edge_0075:geometry_change_point:000,16.0,20.0,12.0,4.0,4.0,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0075:d1,13,S10_3d_complex_C04:edge_0075:geometry_change_point:000,17.0,20.0,12.0,3.0,5.0,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0075:d1,14,S10_3d_complex_C04:edge_0075:geometry_change_point:000,18.0,20.0,12.0,2.0,6.0,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0075:d1,15,S10_3d_complex_C04:edge_0075:geometry_change_point:000,19.0,20.0,12.0,1.0,7.0,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0075:d1,16,S10_3d_complex_C04:edge_0075:geometry_change_point:000,20.0,20.0,12.0,0.0,8.0,False,True,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0093:d0,6,S10_3d_complex_C04:node:node_0090,10.0,16.0,8.0,6.0,2.0,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0093:d0,7,S10_3d_complex_C04:node:node_0090,11.0,16.0,8.0,5.0,3.0,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0093:d0,8,S10_3d_complex_C04:node:node_0090,12.0,16.0,8.0,4.0,4.0,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0093:d0,9,S10_3d_complex_C04:node:node_0090,13.0,16.0,8.0,3.0,5.0,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0093:d0,10,S10_3d_complex_C04:node:node_0090,14.0,16.0,8.0,2.0,6.0,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0093:d0,11,S10_3d_complex_C04:node:node_0090,15.0,16.0,8.0,1.0,7.0,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0093:d0,12,S10_3d_complex_C04:node:node_0090,16.0,16.0,8.0,0.0,8.0,False,True,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0093:d1,8,S10_3d_complex_C04:node:node_0090,12.0,18.0,10.0,6.0,2.0,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0093:d1,9,S10_3d_complex_C04:node:node_0090,13.0,18.0,10.0,5.0,3.0,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0093:d1,10,S10_3d_complex_C04:node:node_0090,14.0,18.0,10.0,4.0,4.0,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0093:d1,11,S10_3d_complex_C04:node:node_0090,15.0,18.0,10.0,3.0,5.0,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0093:d1,12,S10_3d_complex_C04:node:node_0090,16.0,18.0,10.0,2.0,6.0,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0093:d1,13,S10_3d_complex_C04:node:node_0090,17.0,18.0,10.0,1.0,7.0,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0093:d1,14,S10_3d_complex_C04:node:node_0090,18.0,18.0,10.0,0.0,8.0,False,True,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0136:d0,7,S10_3d_complex_C04:node:node_0129,11.0,17.0,9.0,6.0,2.0,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0136:d0,8,S10_3d_complex_C04:node:node_0129,12.0,17.0,9.0,5.0,3.0,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0136:d0,9,S10_3d_complex_C04:node:node_0129,13.0,17.0,9.0,4.0,4.0,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0136:d0,10,S10_3d_complex_C04:node:node_0129,14.0,17.0,9.0,3.0,5.0,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0136:d0,11,S10_3d_complex_C04:node:node_0129,15.0,17.0,9.0,2.0,6.0,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0136:d0,12,S10_3d_complex_C04:node:node_0129,16.0,17.0,9.0,1.0,7.0,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0136:d0,13,S10_3d_complex_C04:node:node_0129,17.0,17.0,9.0,0.0,8.0,False,True,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0136:d1,8,S10_3d_complex_C04:node:node_0129,12.0,18.0,10.0,6.0,2.0,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0136:d1,9,S10_3d_complex_C04:node:node_0129,13.0,18.0,10.0,5.0,3.0,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0136:d1,10,S10_3d_complex_C04:node:node_0129,14.0,18.0,10.0,4.0,4.0,True,False,True
S10_3d_complex_C04,S10_3d_complex_C04:edge_0136:d1,11,S10_3d_complex_C04:node:node_0129,15.0,18.0,10.0,3.0,5.0,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0136:d1,12,S10_3d_complex_C04:node:node_0129,16.0,18.0,10.0,2.0,6.0,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0136:d1,13,S10_3d_complex_C04:node:node_0129,17.0,18.0,10.0,1.0,7.0,True,False,False
S10_3d_complex_C04,S10_3d_complex_C04:edge_0136:d1,14,S10_3d_complex_C04:node:node_0129,18.0,18.0,10.0,0.0,8.0,False,True,False
S10_3d_complex_C07,S10_3d_complex_C07:edge_0126:d0,12,S10_3d_complex_C07:edge_0126:geometry_change_point:000,16.0,23.0,14.5,7.0,1.5,True,False,True
S10_3d_complex_C07,S10_3d_complex_C07:edge_0126:d0,13,S10_3d_complex_C07:edge_0126:geometry_change_point:000,17.0,23.0,14.5,6.0,2.5,True,False,True
S10_3d_complex_C07,S10_3d_complex_C07:edge_0126:d0,14,S10_3d_complex_C07:edge_0126:geometry_change_point:000,18.0,23.0,14.5,5.0,3.5,True,False,True
S10_3d_complex_C07,S10_3d_complex_C07:edge_0126:d0,15,S10_3d_complex_C07:edge_0126:geometry_change_point:000,19.0,23.0,14.5,4.0,4.5,True,False,False
S10_3d_complex_C07,S10_3d_complex_C07:edge_0126:d0,16,S10_3d_complex_C07:edge_0126:geometry_change_point:000,20.0,23.0,14.5,3.0,5.5,True,False,False
S10_3d_complex_C07,S10_3d_complex_C07:edge_0126:d0,17,S10_3d_complex_C07:edge_0126:geometry_change_point:000,21.0,23.0,14.5,2.0,6.5,True,False,False
S10_3d_complex_C07,S10_3d_complex_C07:edge_0126:d0,18,S10_3d_complex_C07:edge_0126:geometry_change_point:000,22.0,23.0,14.5,1.0,7.5,True,False,False
S10_3d_complex_C07,S10_3d_complex_C07:edge_0126:d0,19,S10_3d_complex_C07:edge_0126:geometry_change_point:000,23.0,23.0,14.5,0.0,8.5,False,True,False
S10_3d_complex_C07,S10_3d_complex_C07:edge_0126:d1,9,S10_3d_complex_C07:edge_0126:geometry_change_point:000,13.0,20.0,11.5,7.0,1.5,True,False,True
S10_3d_complex_C07,S10_3d_complex_C07:edge_0126:d1,10,S10_3d_complex_C07:edge_0126:geometry_change_point:000,14.0,20.0,11.5,6.0,2.5,True,False,True
S10_3d_complex_C07,S10_3d_complex_C07:edge_0126:d1,11,S10_3d_complex_C07:edge_0126:geometry_change_point:000,15.0,20.0,11.5,5.0,3.5,True,False,True
S10_3d_complex_C07,S10_3d_complex_C07:edge_0126:d1,12,S10_3d_complex_C07:edge_0126:geometry_change_point:000,16.0,20.0,11.5,4.0,4.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0020:d0,7,S10_3d_complex_C08:node:node_0018,11.0,16.0,8.5,5.0,2.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0020:d0,8,S10_3d_complex_C08:node:node_0018,12.0,16.0,8.5,4.0,3.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0020:d0,9,S10_3d_complex_C08:node:node_0018,13.0,16.0,8.5,3.0,4.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0020:d0,10,S10_3d_complex_C08:node:node_0018,14.0,16.0,8.5,2.0,5.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0020:d0,11,S10_3d_complex_C08:node:node_0018,15.0,16.0,8.5,1.0,6.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0020:d0,12,S10_3d_complex_C08:node:node_0018,16.0,16.0,8.5,0.0,7.5,False,True,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0020:d1,9,S10_3d_complex_C08:node:node_0018,13.0,18.0,10.5,5.0,2.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0020:d1,10,S10_3d_complex_C08:node:node_0018,14.0,18.0,10.5,4.0,3.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0020:d1,11,S10_3d_complex_C08:node:node_0018,15.0,18.0,10.5,3.0,4.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0020:d1,12,S10_3d_complex_C08:node:node_0018,16.0,18.0,10.5,2.0,5.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0020:d1,13,S10_3d_complex_C08:node:node_0018,17.0,18.0,10.5,1.0,6.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0020:d1,14,S10_3d_complex_C08:node:node_0018,18.0,18.0,10.5,0.0,7.5,False,True,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0038:d0,9,S10_3d_complex_C08:node:node_0041,13.0,18.0,10.5,5.0,2.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0038:d0,10,S10_3d_complex_C08:node:node_0041,14.0,18.0,10.5,4.0,3.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0038:d0,11,S10_3d_complex_C08:node:node_0041,15.0,18.0,10.5,3.0,4.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0038:d0,12,S10_3d_complex_C08:node:node_0041,16.0,18.0,10.5,2.0,5.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0038:d0,13,S10_3d_complex_C08:node:node_0041,17.0,18.0,10.5,1.0,6.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0038:d0,14,S10_3d_complex_C08:node:node_0041,18.0,18.0,10.5,0.0,7.5,False,True,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0038:d1,7,S10_3d_complex_C08:node:node_0041,11.0,16.0,8.5,5.0,2.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0038:d1,8,S10_3d_complex_C08:node:node_0041,12.0,16.0,8.5,4.0,3.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0038:d1,9,S10_3d_complex_C08:node:node_0041,13.0,16.0,8.5,3.0,4.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0038:d1,10,S10_3d_complex_C08:node:node_0041,14.0,16.0,8.5,2.0,5.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0038:d1,11,S10_3d_complex_C08:node:node_0041,15.0,16.0,8.5,1.0,6.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0038:d1,12,S10_3d_complex_C08:node:node_0041,16.0,16.0,8.5,0.0,7.5,False,True,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0076:d0,8,S10_3d_complex_C08:node:node_0071,12.0,16.0,9.0,4.0,3.0,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0076:d0,9,S10_3d_complex_C08:node:node_0071,13.0,16.0,9.0,3.0,4.0,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0076:d0,10,S10_3d_complex_C08:node:node_0071,14.0,16.0,9.0,2.0,5.0,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0076:d0,11,S10_3d_complex_C08:node:node_0071,15.0,16.0,9.0,1.0,6.0,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0076:d0,12,S10_3d_complex_C08:node:node_0071,16.0,16.0,9.0,0.0,7.0,False,True,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0076:d1,15,S10_3d_complex_C08:node:node_0071,19.0,23.0,16.0,4.0,3.0,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0076:d1,16,S10_3d_complex_C08:node:node_0071,20.0,23.0,16.0,3.0,4.0,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0076:d1,17,S10_3d_complex_C08:node:node_0071,21.0,23.0,16.0,2.0,5.0,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0076:d1,18,S10_3d_complex_C08:node:node_0071,22.0,23.0,16.0,1.0,6.0,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0076:d1,19,S10_3d_complex_C08:node:node_0071,23.0,23.0,16.0,0.0,7.0,False,True,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d0,6,S10_3d_complex_C08:node:node_0077,10.0,18.0,9.0,8.0,1.0,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d0,7,S10_3d_complex_C08:node:node_0077,11.0,18.0,9.0,7.0,2.0,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d0,8,S10_3d_complex_C08:node:node_0077,12.0,18.0,9.0,6.0,3.0,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d0,9,S10_3d_complex_C08:node:node_0077,13.0,18.0,9.0,5.0,4.0,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d0,10,S10_3d_complex_C08:node:node_0077,14.0,18.0,9.0,4.0,5.0,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d0,11,S10_3d_complex_C08:node:node_0077,15.0,18.0,9.0,3.0,6.0,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d0,12,S10_3d_complex_C08:node:node_0077,16.0,18.0,9.0,2.0,7.0,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d0,13,S10_3d_complex_C08:node:node_0077,17.0,18.0,9.0,1.0,8.0,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d0,14,S10_3d_complex_C08:node:node_0077,18.0,18.0,9.0,0.0,9.0,False,True,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d1,9,S10_3d_complex_C08:node:node_0077,13.0,20.0,11.5,7.0,1.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d1,10,S10_3d_complex_C08:node:node_0077,14.0,20.0,11.5,6.0,2.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d1,11,S10_3d_complex_C08:node:node_0077,15.0,20.0,11.5,5.0,3.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d1,12,S10_3d_complex_C08:node:node_0077,16.0,20.0,11.5,4.0,4.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d1,13,S10_3d_complex_C08:node:node_0077,17.0,20.0,11.5,3.0,5.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d1,14,S10_3d_complex_C08:node:node_0077,18.0,20.0,11.5,2.0,6.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d1,15,S10_3d_complex_C08:node:node_0077,19.0,20.0,11.5,1.0,7.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0083:d1,16,S10_3d_complex_C08:node:node_0077,20.0,20.0,11.5,0.0,8.5,False,True,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0095:d0,6,S10_3d_complex_C08:node:node_0088,10.0,17.0,8.5,7.0,1.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0095:d0,7,S10_3d_complex_C08:node:node_0088,11.0,17.0,8.5,6.0,2.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0095:d0,8,S10_3d_complex_C08:node:node_0088,12.0,17.0,8.5,5.0,3.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0095:d0,9,S10_3d_complex_C08:node:node_0088,13.0,17.0,8.5,4.0,4.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0095:d0,10,S10_3d_complex_C08:node:node_0088,14.0,17.0,8.5,3.0,5.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0095:d0,11,S10_3d_complex_C08:node:node_0088,15.0,17.0,8.5,2.0,6.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0095:d0,12,S10_3d_complex_C08:node:node_0088,16.0,17.0,8.5,1.0,7.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0095:d0,13,S10_3d_complex_C08:node:node_0088,17.0,17.0,8.5,0.0,8.5,False,True,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0095:d1,14,S10_3d_complex_C08:node:node_0088,18.0,25.0,16.5,7.0,1.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0095:d1,15,S10_3d_complex_C08:node:node_0088,19.0,25.0,16.5,6.0,2.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0095:d1,16,S10_3d_complex_C08:node:node_0088,20.0,25.0,16.5,5.0,3.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0095:d1,17,S10_3d_complex_C08:node:node_0088,21.0,25.0,16.5,4.0,4.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0095:d1,18,S10_3d_complex_C08:node:node_0088,22.0,25.0,16.5,3.0,5.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0095:d1,19,S10_3d_complex_C08:node:node_0088,23.0,25.0,16.5,2.0,6.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0095:d1,20,S10_3d_complex_C08:node:node_0088,24.0,25.0,16.5,1.0,7.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0095:d1,21,S10_3d_complex_C08:node:node_0088,25.0,25.0,16.5,0.0,8.5,False,True,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0133:d0,7,S10_3d_complex_C08:node:node_0126,11.0,18.0,9.5,7.0,1.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0133:d0,8,S10_3d_complex_C08:node:node_0126,12.0,18.0,9.5,6.0,2.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0133:d0,9,S10_3d_complex_C08:node:node_0126,13.0,18.0,9.5,5.0,3.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0133:d0,10,S10_3d_complex_C08:node:node_0126,14.0,18.0,9.5,4.0,4.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0133:d0,11,S10_3d_complex_C08:node:node_0126,15.0,18.0,9.5,3.0,5.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0133:d0,12,S10_3d_complex_C08:node:node_0126,16.0,18.0,9.5,2.0,6.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0133:d0,13,S10_3d_complex_C08:node:node_0126,17.0,18.0,9.5,1.0,7.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0133:d0,14,S10_3d_complex_C08:node:node_0126,18.0,18.0,9.5,0.0,8.5,False,True,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0133:d1,10,S10_3d_complex_C08:node:node_0126,14.0,21.0,12.5,7.0,1.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0133:d1,11,S10_3d_complex_C08:node:node_0126,15.0,21.0,12.5,6.0,2.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0133:d1,12,S10_3d_complex_C08:node:node_0126,16.0,21.0,12.5,5.0,3.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0133:d1,13,S10_3d_complex_C08:node:node_0126,17.0,21.0,12.5,4.0,4.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0133:d1,14,S10_3d_complex_C08:node:node_0126,18.0,21.0,12.5,3.0,5.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0133:d1,15,S10_3d_complex_C08:node:node_0126,19.0,21.0,12.5,2.0,6.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0133:d1,16,S10_3d_complex_C08:node:node_0126,20.0,21.0,12.5,1.0,7.5,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0133:d1,17,S10_3d_complex_C08:node:node_0126,21.0,21.0,12.5,0.0,8.5,False,True,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0139:d0,11,S10_3d_complex_C08:edge_0139:geometry_change_point:000,15.0,23.0,14.0,8.0,1.0,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0139:d0,12,S10_3d_complex_C08:edge_0139:geometry_change_point:000,16.0,23.0,14.0,7.0,2.0,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0139:d0,13,S10_3d_complex_C08:edge_0139:geometry_change_point:000,17.0,23.0,14.0,6.0,3.0,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0139:d0,14,S10_3d_complex_C08:edge_0139:geometry_change_point:000,18.0,23.0,14.0,5.0,4.0,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0139:d0,15,S10_3d_complex_C08:edge_0139:geometry_change_point:000,19.0,23.0,14.0,4.0,5.0,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0139:d0,16,S10_3d_complex_C08:edge_0139:geometry_change_point:000,20.0,23.0,14.0,3.0,6.0,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0139:d0,17,S10_3d_complex_C08:edge_0139:geometry_change_point:000,21.0,23.0,14.0,2.0,7.0,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0139:d0,18,S10_3d_complex_C08:edge_0139:geometry_change_point:000,22.0,23.0,14.0,1.0,8.0,True,False,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0139:d0,19,S10_3d_complex_C08:edge_0139:geometry_change_point:000,23.0,23.0,14.0,0.0,9.0,False,True,False
S10_3d_complex_C08,S10_3d_complex_C08:edge_0139:d1,8,S10_3d_complex_C08:edge_0139:geometry_change_point:000,12.0,21.0,11.5,9.0,0.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0139:d1,9,S10_3d_complex_C08:edge_0139:geometry_change_point:000,13.0,21.0,11.5,8.0,1.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0139:d1,10,S10_3d_complex_C08:edge_0139:geometry_change_point:000,14.0,21.0,11.5,7.0,2.5,True,False,True
S10_3d_complex_C08,S10_3d_complex_C08:edge_0139:d1,11,S10_3d_complex_C08:edge_0139:geometry_change_point:000,15.0,21.0,11.5,6.0,3.5,True,False,True
