threshold,region,selection,tp,fp,fn,ignored,output_count,precision,recall,f1
4.500534229415643e-15,old,after,12,137,0,228,377,0.08053691275167785,1.0,0.14906832298136646
4.500534229415643e-15,fixed,before,12,163,0,266,441,0.06857142857142857,1.0,0.12834224598930483
4.500534229415643e-15,fixed,after,12,152,0,213,377,0.07317073170731707,1.0,0.13636363636363635
4.548862964770658e-15,old,before,12,147,0,281,440,0.07547169811320754,1.0,0.14035087719298245
4.548862964770658e-15,old,after,12,137,0,228,377,0.08053691275167785,1.0,0.14906832298136646
4.548862964770658e-15,fixed,before,12,163,0,265,440,0.06857142857142857,1.0,0.12834224598930483
4.548862964770658e-15,fixed,after,12,152,0,213,377,0.07317073170731707,1.0,0.13636363636363635
4.649830986149265e-15,old,before,12,147,0,280,439,0.07547169811320754,1.0,0.14035087719298245
4.649830986149265e-15,old,after,12,137,0,228,377,0.08053691275167785,1.0,0.14906832298136646
4.649830986149265e-15,fixed,before,12,163,0,264,439,0.06857142857142857,1.0,0.12834224598930483
4.649830986149265e-15,fixed,after,12,152,0,213,377,0.07317073170731707,1.0,0.13636363636363635
4.980307666784109e-15,old,before,12,147,0,279,438,0.07547169811320754,1.0,0.14035087719298245
4.980307666784109e-15,old,after,12,137,0,227,376,0.08053691275167785,1.0,0.14906832298136646
4.980307666784109e-15,fixed,before,12,163,0,263,438,0.06857142857142857,1.0,0.12834224598930483
4.980307666784109e-15,fixed,after,12,152,0,212,376,0.07317073170731707,1.0,0.13636363636363635
5.801174495748303e-15,old,before,12,147,0,278,437,0.07547169811320754,1.0,0.14035087719298245
5.801174495748303e-15,old,after,12,137,0,227,376,0.08053691275167785,1.0,0.14906832298136646
5.801174495748303e-15,fixed,before,12,163,0,262,437,0.06857142857142857,1.0,0.12834224598930483
5.801174495748303e-15,fixed,after,12,152,0,212,376,0.07317073170731707,1.0,0.13636363636363635
6.826751400371969e-15,old,before,12,147,0,277,436,0.07547169811320754,1.0,0.14035087719298245
6.826751400371969e-15,old,after,12,137,0,226,375,0.08053691275167785,1.0,0.14906832298136646
6.826751400371969e-15,fixed,before,12,163,0,261,436,0.06857142857142857,1.0,0.12834224598930483
6.826751400371969e-15,fixed,after,12,152,0,211,375,0.07317073170731707,1.0,0.13636363636363635
7.916360607676271e-15,old,before,12,147,0,276,435,0.07547169811320754,1.0,0.14035087719298245
7.916360607676271e-15,old,after,12,137,0,225,374,0.08053691275167785,1.0,0.14906832298136646
7.916360607676271e-15,fixed,before,12,163,0,260,435,0.06857142857142857,1.0,0.12834224598930483
7.916360607676271e-15,fixed,after,12,152,0,210,374,0.07317073170731707,1.0,0.13636363636363635
8.873177495224201e-15,old,before,12,147,0,275,434,0.07547169811320754,1.0,0.14035087719298245
8.873177495224201e-15,old,after,12,137,0,225,374,0.08053691275167785,1.0,0.14906832298136646
8.873177495224201e-15,fixed,before,12,163,0,259,434,0.06857142857142857,1.0,0.12834224598930483
8.873177495224201e-15,fixed,after,12,152,0,210,374,0.07317073170731707,1.0,0.13636363636363635
9.441341785253968e-15,old,before,12,147,0,274,433,0.07547169811320754,1.0,0.14035087719298245
9.441341785253968e-15,old,after,12,137,0,224,373,0.08053691275167785,1.0,0.14906832298136646
9.441341785253968e-15,fixed,before,12,163,0,258,433,0.06857142857142857,1.0,0.12834224598930483
9.441341785253968e-15,fixed,after,12,152,0,209,373,0.07317073170731707,1.0,0.13636363636363635
9.488025159108942e-15,old,before,12,147,0,273,432,0.07547169811320754,1.0,0.14035087719298245
9.488025159108942e-15,old,after,12,137,0,223,372,0.08053691275167785,1.0,0.14906832298136646
9.488025159108942e-15,fixed,before,12,163,0,257,432,0.06857142857142857,1.0,0.12834224598930483
9.488025159108942e-15,fixed,after,12,152,0,208,372,0.07317073170731707,1.0,0.13636363636363635
1.0159458859035006e-14,old,before,12,147,0,272,431,0.07547169811320754,1.0,0.14035087719298245
1.0159458859035006e-14,old,after,12,137,0,222,371,0.08053691275167785,1.0,0.14906832298136646
1.0159458859035006e-14,fixed,before,12,163,0,256,431,0.06857142857142857,1.0,0.12834224598930483
1.0159458859035006e-14,fixed,after,12,152,0,207,371,0.07317073170731707,1.0,0.13636363636363635
1.085382597600798e-14,old,before,12,147,0,271,430,0.07547169811320754,1.0,0.14035087719298245
1.085382597600798e-14,old,after,12,137,0,221,370,0.08053691275167785,1.0,0.14906832298136646
1.085382597600798e-14,fixed,before,12,163,0,255,430,0.06857142857142857,1.0,0.12834224598930483
1.085382597600798e-14,fixed,after,12,152,0,206,370,0.07317073170731707,1.0,0.13636363636363635
1.5181673057368048e-14,old,before,12,147,0,270,429,0.07547169811320754,1.0,0.14035087719298245
1.5181673057368048e-14,old,after,12,137,0,220,369,0.08053691275167785,1.0,0.14906832298136646
1.5181673057368048e-14,fixed,before,12,163,0,254,429,0.06857142857142857,1.0,0.12834224598930483
1.5181673057368048e-14,fixed,after,12,152,0,205,369,0.07317073170731707,1.0,0.13636363636363635
1.5284352085300108e-14,old,before,12,147,0,269,428,0.07547169811320754,1.0,0.14035087719298245
1.5284352085300108e-14,old,after,12,137,0,219,368,0.08053691275167785,1.0,0.14906832298136646
1.5284352085300108e-14,fixed,before,12,163,0,253,428,0.06857142857142857,1.0,0.12834224598930483
1.5284352085300108e-14,fixed,after,12,152,0,204,368,0.07317073170731707,1.0,0.13636363636363635
1.68476496452798e-14,old,before,12,146,0,269,427,0.0759493670886076,1.0,0.1411764705882353
1.68476496452798e-14,old,after,12,137,0,219,368,0.08053691275167785,1.0,0.14906832298136646
1.68476496452798e-14,fixed,before,12,162,0,253,427,0.06896551724137931,1.0,0.12903225806451613
1.68476496452798e-14,fixed,after,12,152,0,204,368,0.07317073170731707,1.0,0.13636363636363635
1.8014657758688886e-14,old,before,12,146,0,268,426,0.0759493670886076,1.0,0.1411764705882353
1.8014657758688886e-14,old,after,12,137,0,218,367,0.08053691275167785,1.0,0.14906832298136646
1.8014657758688886e-14,fixed,before,12,162,0,252,426,0.06896551724137931,1.0,0.12903225806451613
1.8014657758688886e-14,fixed,after,12,152,0,203,367,0.07317073170731707,1.0,0.13636363636363635
1.8704112084567785e-14,old,before,12,146,0,267,425,0.0759493670886076,1.0,0.1411764705882353
1.8704112084567785e-14,old,after,12,137,0,217,366,0.08053691275167785,1.0,0.14906832298136646
1.8704112084567785e-14,fixed,before,12,162,0,251,425,0.06896551724137931,1.0,0.12903225806451613
1.8704112084567785e-14,fixed,after,12,152,0,202,366,0.07317073170731707,1.0,0.13636363636363635
1.8955369161777723e-14,old,before,12,146,0,266,424,0.0759493670886076,1.0,0.1411764705882353
1.8955369161777723e-14,old,after,12,137,0,217,366,0.08053691275167785,1.0,0.14906832298136646
1.8955369161777723e-14,fixed,before,12,162,0,250,424,0.06896551724137931,1.0,0.12903225806451613
1.8955369161777723e-14,fixed,after,12,152,0,202,366,0.07317073170731707,1.0,0.13636363636363635
1.9014500531825546e-14,old,before,12,146,0,265,423,0.0759493670886076,1.0,0.1411764705882353
1.9014500531825546e-14,old,after,12,137,0,216,365,0.08053691275167785,1.0,0.14906832298136646
1.9014500531825546e-14,fixed,before,12,162,0,249,423,0.06896551724137931,1.0,0.12903225806451613
1.9014500531825546e-14,fixed,after,12,152,0,201,365,0.07317073170731707,1.0,0.13636363636363635
1.9252183059022786e-14,old,before,12,146,0,264,422,0.0759493670886076,1.0,0.1411764705882353
1.9252183059022786e-14,old,after,12,137,0,215,364,0.08053691275167785,1.0,0.14906832298136646
1.9252183059022786e-14,fixed,before,12,162,0,248,422,0.06896551724137931,1.0,0.12903225806451613
1.9252183059022786e-14,fixed,after,12,152,0,200,364,0.07317073170731707,1.0,0.13636363636363635
2.0979959170766213e-14,old,before,12,146,0,263,421,0.0759493670886076,1.0,0.1411764705882353
2.0979959170766213e-14,old,after,12,137,0,214,363,0.08053691275167785,1.0,0.14906832298136646
2.0979959170766213e-14,fixed,before,12,162,0,247,421,0.06896551724137931,1.0,0.12903225806451613
2.0979959170766213e-14,fixed,after,12,152,0,199,363,0.07317073170731707,1.0,0.13636363636363635
2.13704244187915e-14,old,before,12,146,0,262,420,0.0759493670886076,1.0,0.1411764705882353
2.13704244187915e-14,old,after,12,137,0,213,362,0.08053691275167785,1.0,0.14906832298136646
2.13704244187915e-14,fixed,before,12,162,0,246,420,0.06896551724137931,1.0,0.12903225806451613
2.13704244187915e-14,fixed,after,12,152,0,198,362,0.07317073170731707,1.0,0.13636363636363635
2.2067854406901746e-14,old,before,12,146,0,261,419,0.0759493670886076,1.0,0.1411764705882353
2.2067854406901746e-14,old,after,12,137,0,212,361,0.08053691275167785,1.0,0.14906832298136646
2.2067854406901746e-14,fixed,before,12,162,0,245,419,0.06896551724137931,1.0,0.12903225806451613
2.2067854406901746e-14,fixed,after,12,152,0,197,361,0.07317073170731707,1.0,0.13636363636363635
2.3631363725118253e-14,old,before,12,146,0,260,418,0.0759493670886076,1.0,0.1411764705882353
2.3631363725118253e-14,old,after,12,137,0,211,360,0.08053691275167785,1.0,0.14906832298136646
2.3631363725118253e-14,fixed,before,12,162,0,244,418,0.06896551724137931,1.0,0.12903225806451613
2.3631363725118253e-14,fixed,after,12,152,0,196,360,0.07317073170731707,1.0,0.13636363636363635
2.3822112156708132e-14,old,before,12,146,0,259,417,0.0759493670886076,1.0,0.1411764705882353
2.3822112156708132e-14,old,after,12,137,0,210,359,0.08053691275167785,1.0,0.14906832298136646
2.3822112156708132e-14,fixed,before,12,162,0,243,417,0.06896551724137931,1.0,0.12903225806451613
2.3822112156708132e-14,fixed,after,12,152,0,195,359,0.07317073170731707,1.0,0.13636363636363635
2.3921233646261725e-14,old,before,12,146,0,258,416,0.0759493670886076,1.0,0.1411764705882353
2.3921233646261725e-14,old,after,12,137,0,209,358,0.08053691275167785,1.0,0.14906832298136646
2.3921233646261725e-14,fixed,before,12,162,0,242,416,0.06896551724137931,1.0,0.12903225806451613
2.3921233646261725e-14,fixed,after,12,152,0,194,358,0.07317073170731707,1.0,0.13636363636363635
3.21454864951002e-14,old,before,12,146,0,257,415,0.0759493670886076,1.0,0.1411764705882353
3.21454864951002e-14,old,after,12,137,0,208,357,0.08053691275167785,1.0,0.14906832298136646
3.21454864951002e-14,fixed,before,12,162,0,241,415,0.06896551724137931,1.0,0.12903225806451613
3.21454864951002e-14,fixed,after,12,152,0,193,357,0.07317073170731707,1.0,0.13636363636363635
3.390884307282599e-14,old,before,12,146,0,256,414,0.0759493670886076,1.0,0.1411764705882353
3.390884307282599e-14,old,after,12,137,0,207,356,0.08053691275167785,1.0,0.14906832298136646
3.390884307282599e-14,fixed,before,12,162,0,240,414,0.06896551724137931,1.0,0.12903225806451613
3.390884307282599e-14,fixed,after,12,152,0,192,356,0.07317073170731707,1.0,0.13636363636363635
4.196170049885345e-14,old,before,12,146,0,255,413,0.0759493670886076,1.0,0.1411764705882353
4.196170049885345e-14,old,after,12,137,0,206,355,0.08053691275167785,1.0,0.14906832298136646
4.196170049885345e-14,fixed,before,12,162,0,239,413,0.06896551724137931,1.0,0.12903225806451613
4.196170049885345e-14,fixed,after,12,152,0,191,355,0.07317073170731707,1.0,0.13636363636363635
4.721814641215662e-14,old,before,12,146,0,254,412,0.0759493670886076,1.0,0.1411764705882353
4.721814641215662e-14,old,after,12,137,0,205,354,0.08053691275167785,1.0,0.14906832298136646
4.721814641215662e-14,fixed,before,12,162,0,238,412,0.06896551724137931,1.0,0.12903225806451613
4.721814641215662e-14,fixed,after,12,152,0,190,354,0.07317073170731707,1.0,0.13636363636363635
5.002521021122558e-14,old,before,12,146,0,253,411,0.0759493670886076,1.0,0.1411764705882353
5.002521021122558e-14,old,after,12,137,0,204,353,0.08053691275167785,1.0,0.14906832298136646
5.002521021122558e-14,fixed,before,12,162,0,237,411,0.06896551724137931,1.0,0.12903225806451613
5.002521021122558e-14,fixed,after,12,152,0,189,353,0.07317073170731707,1.0,0.13636363636363635
5.142186589729425e-14,old,before,12,145,0,253,410,0.07643312101910828,1.0,0.14201183431952663
5.142186589729425e-14,old,after,12,136,0,204,352,0.08108108108108109,1.0,0.15
5.142186589729425e-14,fixed,before,12,161,0,237,410,0.06936416184971098,1.0,0.12972972972972974
5.142186589729425e-14,fixed,after,12,151,0,189,352,0.0736196319018405,1.0,0.13714285714285715
6.11446996008104e-14,old,before,12,145,0,252,409,0.07643312101910828,1.0,0.14201183431952663
6.11446996008104e-14,old,after,12,136,0,203,351,0.08108108108108109,1.0,0.15
6.11446996008104e-14,fixed,before,12,161,0,236,409,0.06936416184971098,1.0,0.12972972972972974
6.11446996008104e-14,fixed,after,12,151,0,188,351,0.0736196319018405,1.0,0.13714285714285715
6.491350154885084e-14,old,before,12,145,0,251,408,0.07643312101910828,1.0,0.14201183431952663
6.491350154885084e-14,old,after,12,136,0,202,350,0.08108108108108109,1.0,0.15
6.491350154885084e-14,fixed,before,12,161,0,235,408,0.06936416184971098,1.0,0.12972972972972974
6.491350154885084e-14,fixed,after,12,151,0,187,350,0.0736196319018405,1.0,0.13714285714285715
6.566915658175534e-14,old,before,12,145,0,250,407,0.07643312101910828,1.0,0.14201183431952663
6.566915658175534e-14,old,after,12,136,0,201,349,0.08108108108108109,1.0,0.15
6.566915658175534e-14,fixed,before,12,161,0,234,407,0.06936416184971098,1.0,0.12972972972972974
6.566915658175534e-14,fixed,after,12,151,0,186,349,0.0736196319018405,1.0,0.13714285714285715
6.752949165567818e-14,old,before,12,145,0,249,406,0.07643312101910828,1.0,0.14201183431952663
6.752949165567818e-14,old,after,12,136,0,200,348,0.08108108108108109,1.0,0.15
6.752949165567818e-14,fixed,before,12,161,0,233,406,0.06936416184971098,1.0,0.12972972972972974
6.752949165567818e-14,fixed,after,12,151,0,185,348,0.0736196319018405,1.0,0.13714285714285715
7.422367435299185e-14,old,before,12,145,0,248,405,0.07643312101910828,1.0,0.14201183431952663
7.422367435299185e-14,old,after,12,136,0,200,348,0.08108108108108109,1.0,0.15
7.422367435299185e-14,fixed,before,12,161,0,232,405,0.06936416184971098,1.0,0.12972972972972974
7.422367435299185e-14,fixed,after,12,151,0,185,348,0.0736196319018405,1.0,0.13714285714285715
7.973859067608377e-14,old,before,12,145,0,247,404,0.07643312101910828,1.0,0.14201183431952663
7.973859067608377e-14,old,after,12,136,0,200,348,0.08108108108108109,1.0,0.15
7.973859067608377e-14,fixed,before,12,161,0,231,404,0.06936416184971098,1.0,0.12972972972972974
7.973859067608377e-14,fixed,after,12,151,0,185,348,0.0736196319018405,1.0,0.13714285714285715
7.996460617146553e-14,old,before,12,145,0,246,403,0.07643312101910828,1.0,0.14201183431952663
7.996460617146553e-14,old,after,12,136,0,199,347,0.08108108108108109,1.0,0.15
7.996460617146553e-14,fixed,before,12,161,0,230,403,0.06936416184971098,1.0,0.12972972972972974
7.996460617146553e-14,fixed,after,12,151,0,184,347,0.0736196319018405,1.0,0.13714285714285715
8.087049096789506e-14,old,before,12,145,0,245,402,0.07643312101910828,1.0,0.14201183431952663
8.087049096789506e-14,old,after,12,136,0,198,346,0.08108108108108109,1.0,0.15
8.087049096789506e-14,fixed,before,12,161,0,229,402,0.06936416184971098,1.0,0.12972972972972974
8.087049096789506e-14,fixed,after,12,151,0,183,346,0.0736196319018405,1.0,0.13714285714285715
8.959490321956004e-14,old,before,12,145,0,244,401,0.07643312101910828,1.0,0.14201183431952663
8.959490321956004e-14,old,after,12,136,0,197,345,0.08108108108108109,1.0,0.15
8.959490321956004e-14,fixed,before,12,161,0,228,401,0.06936416184971098,1.0,0.12972972972972974
8.959490321956004e-14,fixed,after,12,151,0,182,345,0.0736196319018405,1.0,0.13714285714285715
9.284465015378662e-14,old,before,12,144,0,244,400,0.07692307692307693,1.0,0.14285714285714285
9.284465015378662e-14,old,after,12,135,0,197,344,0.08163265306122448,1.0,0.1509433962264151
9.284465015378662e-14,fixed,before,12,160,0,228,400,0.06976744186046512,1.0,0.13043478260869565
9.284465015378662e-14,fixed,after,12,150,0,182,344,0.07407407407407407,1.0,0.13793103448275862
9.833057762129171e-14,old,before,12,143,0,244,399,0.07741935483870968,1.0,0.1437125748502994
9.833057762129171e-14,old,after,12,134,0,197,343,0.0821917808219178,1.0,0.1518987341772152
9.833057762129171e-14,fixed,before,12,159,0,228,399,0.07017543859649122,1.0,0.13114754098360656
9.833057762129171e-14,fixed,after,12,149,0,182,343,0.07453416149068323,1.0,0.13872832369942195
1.0330579165544751e-13,old,before,12,143,0,243,398,0.07741935483870968,1.0,0.1437125748502994
1.0330579165544751e-13,old,after,12,134,0,196,342,0.0821917808219178,1.0,0.1518987341772152
1.0330579165544751e-13,fixed,before,12,159,0,227,398,0.07017543859649122,1.0,0.13114754098360656
1.0330579165544751e-13,fixed,after,12,149,0,181,342,0.07453416149068323,1.0,0.13872832369942195
1.0644184643936183e-13,old,before,12,143,0,242,397,0.07741935483870968,1.0,0.1437125748502994
1.0644184643936183e-13,old,after,12,134,0,195,341,0.0821917808219178,1.0,0.1518987341772152
1.0644184643936183e-13,fixed,before,12,159,0,226,397,0.07017543859649122,1.0,0.13114754098360656
1.0644184643936183e-13,fixed,after,12,149,0,180,341,0.07453416149068323,1.0,0.13872832369942195
1.0846815931336504e-13,old,before,12,143,0,241,396,0.07741935483870968,1.0,0.1437125748502994
1.0846815931336504e-13,old,after,12,134,0,195,341,0.0821917808219178,1.0,0.1518987341772152
1.0846815931336504e-13,fixed,before,12,159,0,225,396,0.07017543859649122,1.0,0.13114754098360656
1.0846815931336504e-13,fixed,after,12,149,0,180,341,0.07453416149068323,1.0,0.13872832369942195
1.0847561320330087e-13,old,before,12,142,0,241,395,0.07792207792207792,1.0,0.14457831325301204
1.0847561320330087e-13,old,after,12,134,0,195,341,0.0821917808219178,1.0,0.1518987341772152
1.0847561320330087e-13,fixed,before,12,158,0,225,395,0.07058823529411765,1.0,0.13186813186813187
1.0847561320330087e-13,fixed,after,12,149,0,180,341,0.07453416149068323,1.0,0.13872832369942195
1.0937750000421936e-13,old,before,12,142,0,240,394,0.07792207792207792,1.0,0.14457831325301204
1.0937750000421936e-13,old,after,12,134,0,194,340,0.0821917808219178,1.0,0.1518987341772152
1.0937750000421936e-13,fixed,before,12,158,0,224,394,0.07058823529411765,1.0,0.13186813186813187
1.0937750000421936e-13,fixed,after,12,149,0,179,340,0.07453416149068323,1.0,0.13872832369942195
